icao,name,municipality,iso_country,type,latitude_deg,longitude_deg
05VT,Port of Highgate Springs Heliport,Highgate Springs,US,heliport,45.013301849365234,-73.08670043945312
05WA,Sacred Heart Medical Center Helistop,Spokane,US,heliport,47.64820098876953,-117.41400146484375
05WI,Ames Private Airport,Darien,US,small_airport,42.651100158691406,-88.74590301513672
05WN,Flat Creek Field,Kettle Falls,US,small_airport,48.702222,-118.0475
05XA,Moore County Hospital District Heliport,Dumas,US,heliport,35.863631,-101.970944
05XS,Johnson Memorial Airport,Wilmot,US,small_airport,33.079498,-91.561391
06AA,Twisted Sisters Airport,Sterling,US,small_airport,60.540256,-150.813827
06AK,June Lake Airpark,Wasilla,US,small_airport,61.627619,-149.575331
06AL,Brown Stagefield Army Heliport,Fort Rucker/New Brockton,US,heliport,31.388399124145508,-85.97239685058594
06AR,Bondair Airport,Higden,US,small_airport,35.544498443603516,-92.18489837646484
06AZ,Mercy Gilbert Medical Center Heliport,Gilbert,US,heliport,33.288443,-111.752236
06CA,SCE Solar I Heliport,Daggett,US,heliport,34.868942,-116.832024
06CL,ABC7-TV Heliport,Glendale,US,heliport,34.15732,-118.2888
06CO,Jecan Airport,Branson,US,small_airport,37.385754,-103.691482
06CT,Day Kimball Healthcare Heliport,Putnam,US,heliport,41.906843,-71.912765
06FA,William P Gwinn Airport,Jupiter,US,small_airport,26.90839958190918,-80.32890319824219
06FD,Grass Roots Airpark,Mascotte,US,small_airport,28.641700744628906,-81.88500213623047
06FL,Morton Plant Hospital Heliport,Clearwater,US,heliport,27.953527,-82.806222
06GA,Smith Heliport,Redan,US,heliport,33.75339889526367,-84.16210174560547
06IA,Rich Field,Walford,US,small_airport,41.841400146484375,-91.83429718017578
06ID,Larkin Airport,Kuna,US,small_airport,43.46269989013672,-116.35900115966797
06IL,Humm Airport,Earlville,US,small_airport,41.5994987487793,-88.86990356445312
06IS,Sinele Strip,Nauvoo,US,small_airport,40.5463981628418,-91.27429962158203
06KS,Riverside Hospital Airlift Heliport,Wichita,US,heliport,37.69580078125,-97.37249755859375
06LA,Panther Helicopters Inc Heliport,Belle Chasse,US,heliport,29.84606,-90.03216
06LS,Hood Container Heliport,St Francisville,US,heliport,30.707899,-91.320198
06MA,The Barn Heliport,Pepperell,US,heliport,42.69060134887695,-71.60900115966797
06MD,Johns Hopkins Bayview Hospital Heliport,Baltimore,US,heliport,39.291401,-76.546303
06ME,Barker Heliport,Bethel,US,heliport,44.415247,-70.844275
06MI,Henry Ford Jackson Hospital Heliport,Jackson,US,heliport,42.251025,-84.391319
06MO,Noahs Ark Airport,Waldron,US,small_airport,39.23059844970703,-94.80439758300781
06MT,Torgerson Airport,Ethridge,US,small_airport,48.558696,-112.117095
K06N,Randall Airport,Middletown,US,small_airport,41.431999,-74.391602
06NC,Tailwinds Airport,St. Pauls,US,small_airport,34.82749938964844,-78.9302978515625
06ND,Fitterer's Strip,Glen Ullin,US,small_airport,46.7489013671875,-101.66899871826172
06NE,St Marys Hospital Heliport,Nebraska City,US,heliport,40.68000030517578,-95.86170196533203
06NH,Cole Farm Airport,Kensington,US,small_airport,42.92839813232422,-70.97309875488281
06NV,Silver Creek Airport,Baker,US,small_airport,39.098333,-114.150277
06NY,Murphy Field,Auburn,US,small_airport,42.836797,-76.437614
06O1,Saint Elizabeth Medical Center Heliport,Youngstown,US,heliport,41.11479949951172,-80.65699768066406
06OH,Hal Joy Airfield,Williamsfield,US,small_airport,41.50979995727539,-80.59120178222656
06OI,Green Acres Airport,New Lebanon,US,small_airport,39.734798431396484,-84.3822021484375
06OK,Albert Lodge Heliport,Grove,US,heliport,36.54169845581055,-94.83360290527344
06OR,Hayden Mountain Airport,Forest Grove,US,small_airport,45.4650993347168,-123.08000183105469
06PA,Freefall Oz Airport,Ceres,US,small_airport,41.995792,-78.288152
06PN,Schiavoni Heliport,Harrisburg,US,heliport,40.382733,-76.772533
06TA,Glaser Field,Buckholts,US,small_airport,30.90850067138672,-97.11689758300781
06TE,Ainsworth Airport,Cleveland,US,small_airport,30.312700271606445,-95.02690124511719
06TN,Hunter Airport,Columbia,US,small_airport,35.696962,-86.957767
06TT,6 Mile Airpark,Fort McKavett,US,small_airport,30.860024,-100.201996
06TX,Diamond N Ranch Airport,Hockley,US,small_airport,30.057919,-95.812489
06VA,Mount Horeb Field,Grottoes,US,small_airport,38.249000549316406,-78.85530090332031
06WA,N A Degerstrom Yard Heliport,Spokane,US,heliport,47.68629837036133,-117.197998046875
06WN,Western Airpark,Yelm,US,small_airport,46.92499923706055,-122.5530014038086
06XA,J & W Windy Hill Airport,Van Alstyne,US,small_airport,33.445914,-96.57079
06XS,Campbell Field,Aubrey,US,small_airport,33.322933,-97.045019
07AA,Pan Lake Strip Airport,Willow,US,small_airport,61.695964,-149.954903
07AL,Tac X Stagefield Army Heliport,Fort Rucker (Samson),US,heliport,31.122954,-85.98028
07AN,Bro Majors Airfield,Trapper Creek,US,small_airport,62.825556,-149.910807
07AR,Morrilton Airport,Morrilton,US,small_airport,35.194339,-92.802473
07CL,Richvale Airport,Richvale,US,small_airport,39.49769973754883,-121.77100372314453
07CO,Comanche Creek Airport,Kiowa,US,small_airport,39.26359939575195,-104.427001953125
07FA,Ocean Reef Club Airport,Key Largo,US,medium_airport,25.325399,-80.274803
07GA,Alcovy Airport,Covington,US,small_airport,33.674263,-83.764637
07GE,Pope Pate Field,Ocilla,US,small_airport,31.555662,-83.27849
07IA,Hoskins Landing,Shambaugh,US,small_airport,40.647888,-95.02135
07II,St Vincent Jennings Hospital Heliport,North Vernon,US,heliport,39.01060104370117,-85.64080047607422
07IN,Gray Airport,Boggstown,US,small_airport,39.573699951171875,-85.91390228271484
07KS,Heape Field,Augusta,US,small_airport,37.73419952392578,-96.93669891357422
07KY,Blue Lick Airport,Louisville,US,small_airport,38.08060073852539,-85.69329833984375
07LS,Louisiana State Police Troop F Heliport,Monroe,US,heliport,32.51825,-91.989093
07MA,West Pond Heliport,Plymouth,US,heliport,41.91699981689453,-70.70950317382812
07MD,Baugher's Orchard Airport,Westminster,US,small_airport,39.608299255371094,-77.0519027709961
07ME,Westbrook Heliport,Westbrook,US,heliport,43.73830032348633,-70.33920288085938
07MN,Dairyview Airport,Hadley,US,small_airport,44.05500030517578,-95.90950012207031
07MO,Lake Sexton Airport,Warrensburg,US,small_airport,38.655553,-93.624458
07MT,Glasgow Industrial Airport,Glasgow,US,small_airport,48.421101,-106.528
K07N,Bermudian Valley Airpark,Washington Township,US,small_airport,40.0168,-77.003899
07NC,Hawks Meadow Airport,Waxhaw,US,small_airport,34.83319854736328,-80.7511978149414
07NH,Diving Rock Seaplane Base,Washington,US,seaplane_base,43.17559814453125,-72.06390380859375
07NJ,Hackensack UMC Palisades Heliport,North Bergen,US,heliport,40.793666,-73.994863
07NV,Border Line Farm Airport,Baker,US,small_airport,39.102239,-114.053472
07NY,Mmc Heliport,Monticello,US,heliport,42.66640090942383,-74.76499938964844
07OK,Pleasant Valley Airport,Snyder,US,small_airport,34.633399963378906,-99.03369903564453
07OR,Bruce's Airport,Milwaukie,US,small_airport,45.42179870605469,-122.62000274658203
07PN,Folmar Airport,Grassflat,US,small_airport,40.998889,-78.125278
07PR,Advanced Public Health of Isabela Heliport,Isabela,PR,heliport,18.489403,-67.026333
07TA,Salaika Aviation Airport,Danbury,US,small_airport,29.240519,-95.344658
07TS,Cross-Country Estates Airport,Hutto,US,small_airport,30.625381,-97.571425
07TX,Pecks Heliport,Princeton,US,heliport,33.20998,-96.46039
07UT,E Northrop Grumman Airport,Howell,US,small_airport,41.716667,-112.447222
07VA,Alpha Hotel Airport,Clover,US,small_airport,36.81959915161133,-78.78309631347656
07VT,Meadow STOLport,Jericho,US,small_airport,44.447200775146484,-72.91470336914062
07WA,Multicare Deaconess Hospital Heliport,Spokane,US,heliport,47.651637,-117.424477
07WY,Stallions Airport,Sheridan,US,small_airport,44.960084,-106.105925
07XA,Luecke Heliport,Smithville,US,heliport,29.906488,-97.214397
07XS,Allen Ponderosa Heliport,Crowley,US,heliport,32.542198181152344,-97.3917007446289
08AK,Fisher Airport,Big Lake,US,small_airport,61.568743,-149.725757
08AL,Little Lagoon Seaplane Base,Gulf Shores,US,seaplane_base,30.243717,-87.754678
08AN,Base Camp Airstrip,Palmer,US,small_airport,61.704295,-149.212506
08AZ,Mesa Police Heliport,Mesa,US,heliport,33.417669,-111.838835
08CA,PG&E Placerville Service Center Heliport,Placerville,US,heliport,38.695211,-120.826086
08CL,Kistler Ranch Airport,Jamestown,US,small_airport,37.858272,-120.552079
08CN,Tulare Motor Sports #1 Heliport,Tulare,US,heliport,36.172031,-119.306181
08CO,Terra Firma Airport,Rush,US,small_airport,38.73249816894531,-104.04100036621094
08CT,Seavair's Landing Seaplane Base,Winsted,US,seaplane_base,41.895999908447266,-73.09310150146484
08FA,Duda Airstrip,La Belle,US,small_airport,26.57979965209961,-81.48370361328125
08FD,Sunniland Ranch Airport,Okeechobee,US,small_airport,27.363100051879883,-80.77279663085938
08FL,J. H. Hendrie Farms Airport,Lake Placid,US,small_airport,27.08449935913086,-81.32869720458984
08GA,Sapelo Island Airport,Darien,US,small_airport,31.425800323486328,-81.28589630126953
08GE,Hyundai Motor Group Metaplant America Heliport,Ellabell,US,heliport,32.169936,-81.453836
08ID,Symms Airport,Marsing,US,small_airport,43.56930160522461,-116.7770004272461
08II,Parkview Lagrange Hospital Heliport,Lagrange,US,heliport,41.645085,-85.426386
K02D,Winona Lake Seaplane Base,Winona Lake,US,seaplane_base,41.223056,-85.830556
08IS,Hemmer RLA Restricted Landing Area,Du Quoin,US,small_airport,37.977798461899994,-89.20290374759999
08KS,Alderson Airport,Bennington,US,small_airport,39.034698486328125,-97.58000183105469
08KT,Deaconess Union County Hospital Heliport,Morganfield,US,heliport,37.628414,-87.946994
08KY,Boss Airport,Burnside,US,small_airport,36.972599029541016,-84.6260986328125
08LA,Air Oil Inc Nr 2 Heliport,Harahan,US,heliport,29.952999114990234,-90.18260192871094
08LL,Sauer Airport,Dwight,US,small_airport,41.074423,-88.488693
08LS,Aeleron Airport,Sunset,US,small_airport,30.40829,-92.033444
08MA,Wormid Airport,Southborough,US,small_airport,42.29399871826172,-71.49620056152344
08MD,UM Saint Joseph Medical Center Heliport,Towson,US,heliport,39.388411,-76.610815
08ME,Lindbergh Airport,Avon,US,small_airport,44.81539,-70.34851
08MI,Sparrow Hospital Heliport,Lansing,US,heliport,42.734474,-84.536046
08MN,Christenson Point Seaplane Base,Chisholm/Hibbing,US,seaplane_base,47.66939926147461,-93.05439758300781
08MO,Twin Oaks Airport,Jasper,US,small_airport,37.395599,-94.283798
08MS,Midsouth Airpark,Coldwater,US,small_airport,34.661506,-89.869628
08MT,Matovich Airport,Grass Range,US,small_airport,47.065679,-108.809624
08NC,Whiteheart Farm Airport,Lewisville,US,small_airport,36.06760025024414,-80.4655990600586
08ND,Brecht Strip,Golden Valley,US,small_airport,47.32310104370117,-102.0979995727539
08NE,Laurel Municipal Airport,Laurel,US,small_airport,42.430484,-97.078731
08NH,Memorial Hospital Heliport,North Conway,US,heliport,44.0612983704,-71.1358032227
08NJ,St Barnabas Medical Center Heliport,Livingston,US,heliport,40.76259994506836,-74.30400085449219
08NR,Bell Mountain Airport,Zirconia,US,small_airport,35.217541,-82.426
08NY,Md1 Airport,Middletown,US,small_airport,41.368099212646484,-74.50559997558594
08OH,Kenley Airport,Hartford,US,small_airport,41.29169845581055,-80.5636978149414
08OK,Parks Airport,Wilburton,US,small_airport,34.93149948120117,-95.25830078125
08OL,Broken B Airport,Hydro,US,small_airport,35.408087,-98.605477
08OR,Saxon Sycan Airport,Summer Lake,US,small_airport,42.838,-121.11509
08PA,Pocono Raceway Heliport,Long Pond,US,heliport,41.055358,-75.512039
08PN,Thomson Heliport,Lancaster,US,heliport,40.0458984375,-76.28079986572266
08SD,Douglas County Memorial Hospital Heliport,Armour,US,heliport,43.325923,-98.345152
08TN,PTC Airport,Fayetteville,US,small_airport,35.298914,-86.474357
08TT,LZ Tango Charlie Airport,Fredericksburg,US,small_airport,30.308803,-99.022228
08TX,Cross Wind Airport,Weatherford,US,small_airport,32.85789,-97.744303
K08U,Stevens-Crosby Airport,Elko,US,small_airport,41.515701,-115.860001
08UT,Pinelodge Runway,La Sal,US,small_airport,38.335017,-109.135176
08VA,Springwood Airstrip,Buchanan,US,small_airport,37.55400085449219,-79.74980163574219
08XA,Knolle Ranch Airport,Snook,US,small_airport,30.479253,-96.504031
08XS,Peterson Airport,Old Ocean,US,small_airport,29.10810089111328,-95.77749633789062
09AA,Sheldon Chalet Heliport,Talkeetna,US,heliport,62.969888,-150.75375
09AK,West Beaver Airport,Big Lake,US,small_airport,61.589361,-149.847333
09AL,Greene County Hospital & Nursing Home Heliport,Eutaw,US,heliport,32.842385,-87.890523
09AR,Magnolia Hospital Heliport,Magnolia,US,heliport,33.27320098876953,-93.23989868164062
09AZ,Stronghold Airport,St David,US,small_airport,31.924848,-110.040007
09CA,Mee Memorial Hospital Heliport,King City,US,heliport,36.205514,-121.132541
09CL,Alta Sierra Airport,Grass Valley,US,small_airport,39.113800048828125,-121.05699920654297
09CN,Tulare Motor Sports #2 Heliport,Tulare,US,heliport,36.182556,-119.313572
09CO,Cottonwood Field,Rocky Ford,US,small_airport,38.055275,-103.650769
09FA,Placid Lakes Airport,Lake Placid,US,small_airport,27.2456,-81.413345
09FD,Cheryl-Lane Landings Airport,Bushnell,US,small_airport,28.671100616455078,-82.0873031616211
09FL,Hard Rock Stadium West Heliport,Miami Gardens,US,heliport,25.960056,-80.241806
09GA,Sunbelt Strip,Moultrie,US,small_airport,31.120995,-83.67063
09IA,Skydive Iowa Airport,Brooklyn,US,small_airport,41.745441,-92.411547
09ID,Taylor Ranch Landing Area Airport,Moscow,US,small_airport,45.10390090942383,-114.8550033569336
09II,Gibbons Field,Valeene,US,small_airport,38.44729995727539,-86.44499969482422
09IN,Gordon Airport,Columbia City,US,small_airport,41.123265,-85.42496
09IS,Swedish American Heliport,Rockford,US,heliport,42.26499938964844,-89.07430267333984
09KS,Coffman Airport,Wellsville,US,small_airport,38.707000732421875,-95.13829803466797
09KY,Baptist Hospital East Heliport,Louisville,US,heliport,38.23899841308594,-85.63939666748047
09LA,Era Helicopters Fourchon Helibase Heliport,Golden Meadow,US,heliport,29.126972,-90.206659
09LL,Pine Hill Airport,Capron,US,small_airport,42.468101501464844,-88.74320220947266
09LS,West Feliciana Sheriff's Office Heliport,St Francisville,US,heliport,30.824399948120117,-91.38459777832031
09MA,Kallander Field,Southborough,US,small_airport,42.304298400878906,-71.50589752197266
09MD,Fly Deep Creek Heliport,McHenry,US,heliport,39.576412,-79.372047
09ME,Perrotti Skyranch Airfield,Berwick,US,small_airport,43.34080123901367,-70.85469818115234
09MI,Michigan National Guard Headquarters Heliport,Lansing,US,heliport,42.708099365234375,-84.56079864501953
09MO,Hogue Farm Airport,Willard,US,small_airport,37.37839889526367,-93.36329650878906
09MT,Paint Creek Ranch Airport,Sula,US,small_airport,45.909346,-113.763183
09NC,William Irving Lewis Airport,Broadway,US,small_airport,35.32929992675781,-79.02999877929688
09NE,Summer Hill Farm Airport,Bennington,US,small_airport,41.33330154418945,-96.193603515625
09NJ,Stonebridge Farm Helistop,Somerville,US,heliport,40.65370178222656,-74.6865005493164
09NR,Dakota Air Ranch Airport,Ramseur,US,small_airport,35.650122,-79.650311
09NV,West Henderson Hospital Heliport,Henderson,US,heliport,35.979689,-115.150183
09NY,Spring Lake Fire Department Heliport,Kingston,US,heliport,41.92890167236328,-74.04889678955078
09OH,Miami Valley Hospital North Heliport,Englewood,US,heliport,39.854128,-84.270615
09OK,Ragtime Aerodrome,Collinsville,US,small_airport,36.35449981689453,-95.86389923095703
09OR,Mid-Columbia Medical Center Heliport,The Dalles,US,heliport,45.587235,-121.163827
09PA,Eagle Field,Port Matilda,US,small_airport,40.82699966430664,-77.98809814453125
09PN,Hundley Residence Heliport,Kintersville,US,heliport,40.5620002746582,-75.1427001953125
K09T,Lazy G Bar Ranch Airport,Decatur,US,small_airport,33.280768,-97.496703
09TE,Running M Ranch Airport,Glen Rose,US,small_airport,32.262923,-97.863764
09TN,Univ of Tennessee Medical Center Heliport,Knoxville,US,heliport,35.94169998168945,-83.94400024414062
09TS,Pitcock Rosillos Mountain Ranch Airport,Marathon,US,small_airport,29.48240089416504,-103.16500091552734
09TX,Smokey Mountain Ranch Airport,Sheffield,US,small_airport,30.737626,-102.02332
09VA,Alum Ridge STOLport,Floyd,US,small_airport,36.97650146484375,-80.493896484375
09VG,Augusta Medical Center Heliport,Fishersville,US,heliport,38.09080123901367,-78.98500061035156
K09W,South Capitol Street Heliport,Washington,US,heliport,38.868612,-77.008367
09WA,Holy Family Hospital Heliport,Spokane,US,heliport,47.71039962768555,-117.40699768066406
09WI,Parkway Farm Strip,Holmen,US,small_airport,44.00360107421875,-91.30760192871094
09XS,Baptist Medical Center Heliport,San Antonio,US,heliport,29.433000564575195,-98.49220275878906
0AA0,Tutka Bay Lodge Heliport,Homer,US,heliport,59.474164,-151.483377
0AA2,Danish Daughter Farm Heliport,Homer,US,heliport,59.677424,-151.613009
0AA6,Big Salmon Heliport,Haines,US,heliport,59.403055,-136.013611
0AA7,Kalifornsky Meadows Airport,Kenai,US,small_airport,60.491537,-151.235253
0AK0,Scotts Airport,Salcha,US,small_airport,64.39214,-146.861823
0AK1,Anderson Lake Airport,Wasilla,US,small_airport,61.616966,-149.320893
0AK2,Yentna Bend Strip,Willow,US,small_airport,61.725556,-150.678611
0AK3,Parker Lake Airport,Montana Creek,US,small_airport,62.0359001159668,-150.49400329589844
0AK5,Young Creek Airport,May Creek,US,small_airport,61.355352,-142.731832
0AK6,Victory Airport,Victory Bible Camp,US,small_airport,61.80108,-147.945156
0AK7,Bradley Lake Hydroelectric Project Airstrip,Homer,US,small_airport,59.776005,-150.963285
0AK9,Falcon Lake Strip,Point Mackenzie,US,small_airport,61.33259963989258,-150.0590057373047
0AL0,Huntsville Field,Huntsville,US,heliport,34.68840026855469,-86.58889770507812
0AL1,Resort Airport,Foley,US,small_airport,30.443899154663086,-87.65689849853516
0AL2,Clay County Hospital Heliport,Ashland,US,heliport,33.275001525878906,-85.83329772949219
0AL3,Hospital Pad Heliport,Evergreen,US,heliport,31.430599212646484,-86.94029998779297
